"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1"
"dH_adj[145]",-192.39007252851,0.517928769456632,16.3783457721121,-226.90133084942,-203.275459574025,-191.945922146996,-180.66227847525,-163.144273196403,1000,1.00025710956107,-192.39007252851,16.3783457721121,-226.90133084942,-203.275459574025,-191.945922146996,-180.66227847525,-163.144273196403
"dH_adj[146]",-204.428587629387,0.55655950286478,17.5999568246371,-241.513935860718,-216.125882624023,-203.951309420278,-191.826053047594,-173.001432975983,1000,1.00025710956107,-204.428587629387,17.5999568246371,-241.513935860718,-216.125882624023,-203.951309420278,-191.826053047594,-173.001432975983
"dH_adj[147]",-183.105573895915,0.488135477800759,15.4361991658496,-215.631609450296,-193.364790838205,-182.686972784177,-172.052408496853,-155.542107503383,1000,1.00025710956107,-183.105573895915,15.4361991658496,-215.631609450296,-193.364790838205,-182.686972784177,-172.052408496853,-155.542107503383
"dH_adj[148]",-188.910446930859,0.506762899937291,16.0252499747384,-222.677687483141,-199.561159212999,-188.475871852938,-177.435488838586,-160.295148931346,1000,1.00025710956107,-188.910446930859,16.0252499747384,-222.677687483141,-199.561159212999,-188.475871852938,-177.435488838586,-160.295148931346
"dH_adj[149]",-191.268676601304,0.514330290180257,16.2645518658495,-225.540156683984,-202.078433865258,-190.827612099622,-179.622365227415,-162.226072011455,1000,1.00025710956107,-191.268676601304,16.2645518658495,-225.540156683984,-202.078433865258,-190.827612099622,-179.622365227415,-162.226072011455
"dH_adj[150]",-210.975560910275,0.577568271581266,18.264312424435,-249.460790914808,-223.114400364912,-210.480266608624,-197.897311273924,-178.362107541043,1000,1.00025710956107,-210.975560910275,18.264312424435,-249.460790914808,-223.114400364912,-210.480266608624,-197.897311273924,-178.362107541043
"dH_adj[151]",-190.064825091217,0.510467216839442,16.1423907605969,-224.078896182854,-200.793391560259,-189.627073372293,-178.505987770181,-161.240356033497,1000,1.00025710956107,-190.064825091217,16.1423907605969,-224.078896182854,-200.793391560259,-189.627073372293,-178.505987770181,-161.240356033497
"dH_adj[152]",-172.10599913936,0.452838629604547,14.3200148205972,-202.28009226874,-181.623376900742,-171.717666878315,-161.852082962944,-146.535634115739,1000,1.00025710956107,-172.10599913936,14.3200148205972,-202.28009226874,-181.623376900742,-171.717666878315,-161.852082962944,-146.535634115739
"dH_adj[153]",-188.926938047435,0.506815818750179,16.0269234145364,-222.69770475028,-199.578762532245,-188.492317588928,-177.450781680466,-160.308651889948,1000,1.00025710956107,-188.926938047435,16.0269234145364,-222.69770475028,-199.578762532245,-188.492317588928,-177.450781680466,-160.308651889948
"dH_adj[154]",-163.728511918475,0.425955872657507,13.4699074032236,-192.111320562247,-172.680890723483,-163.36323299499,-154.083319287943,-139.676131145839,1000,1.00025710956107,-163.728511918475,13.4699074032236,-192.111320562247,-172.680890723483,-163.36323299499,-154.083319287943,-139.676131145839
"dH_adj[155]",-201.304670256478,0.236364253830066,7.47449399549187,-215.911525559675,-206.697384556902,-200.94586633801,-196.074319870179,-186.923177153374,1000,0.999031308809895,-201.304670256478,7.47449399549187,-215.911525559675,-206.697384556902,-200.94586633801,-196.074319870179,-186.923177153374
"dH_adj[156]",-181.281382187881,0.207937462581913,6.57555992634882,-194.131516583548,-186.025531567024,-180.965730497062,-176.680069721558,-168.629506383731,1000,0.999031308809895,-181.281382187881,6.57555992634882,-194.131516583548,-186.025531567024,-180.965730497062,-176.680069721558,-168.629506383731
"dH_adj[157]",-201.597803978203,0.23678041181005,7.48765406632391,-216.230377042433,-207.000013035357,-201.238368326673,-196.358244703435,-187.190989901128,1000,0.999031308809895,-201.597803978203,7.48765406632391,-216.230377042433,-207.000013035357,-201.238368326673,-196.358244703435,-187.190989901128
"dH_adj[158]",-222.590688203275,0.266583725607382,8.43011760052681,-239.065048615377,-228.672867915511,-222.186010745504,-216.691630838982,-206.370502836419,1000,0.999031308809895,-222.590688203275,8.43011760052681,-239.065048615377,-228.672867915511,-222.186010745504,-216.691630838982,-206.370502836419
"dH_adj[159]",-202.973277595528,0.238733153100746,7.54940516792045,-217.726526307685,-208.420038972725,-202.610877658089,-197.690507382564,-188.447649717511,1000,0.999031308809895,-202.973277595528,7.54940516792045,-217.726526307685,-208.420038972725,-202.610877658089,-197.690507382564,-188.447649717511
"dH_adj[160]",-191.270477474355,0.222118846053683,7.02401464777942,-204.996994034476,-196.338178948235,-190.933298264562,-186.355354424079,-177.755740787956,1000,0.999031308809895,-191.270477474355,7.02401464777942,-204.996994034476,-196.338178948235,-190.933298264562,-186.355354424079,-177.755740787956
"dH_adj[161]",-218.9152423078,0.261365744781426,8.26511055855573,-235.067141562327,-224.878372377955,-218.518485810736,-213.131650237377,-203.012542999198,1000,0.999031308809895,-218.9152423078,8.26511055855573,-235.067141562327,-224.878372377955,-218.518485810736,-213.131650237377,-203.012542999198
"dH_adj[162]",-182.521563318256,0.20969813095877,6.6312371490998,-195.480503625988,-187.305882822027,-182.203238910634,-177.881290169953,-169.762560316536,1000,0.999031308809895,-182.521563318256,6.6312371490998,-195.480503625988,-187.305882822027,-182.203238910634,-177.881290169953,-169.762560316536
"dH_adj[163]",-212.060422969001,0.251634050480256,7.95736736371397,-227.610922273202,-217.801521804843,-211.678439306628,-206.492177213525,-196.749844897879,1000,0.999031308809895,-212.060422969001,7.95736736371397,-227.610922273202,-217.801521804843,-211.678439306628,-206.492177213525,-196.749844897879
"dH_adj[164]",-192.713597335154,0.224167623801298,7.08880268879874,-206.566724411134,-197.828042226785,-192.373308054901,-187.753138218575,-179.074203546129,1000,0.999031308809895,-192.713597335154,7.08880268879874,-206.566724411134,-197.828042226785,-192.373308054901,-187.753138218575,-179.074203546129
"dH_adj[165]",-173.366771701308,0.196701197122339,6.2202380138835,-185.522526549066,-177.854562648727,-173.068176803174,-169.014099223624,-161.398562194379,1000,0.999031308809895,-173.366771701308,6.2202380138835,-185.522526549066,-177.854562648727,-173.068176803174,-169.014099223624,-161.398562194379
"dH_adj[166]",-201.056634030403,0.236012120154695,7.46335855094167,-215.641728151187,-206.441314305901,-200.698364655296,-195.8340757805,-186.696566366814,1000,0.999031308809895,-201.056634030403,7.46335855094167,-215.641728151187,-206.441314305901,-200.698364655296,-195.8340757805,-186.696566366814
"dH_adj[167]",-185.836229248531,0.214403917347822,6.78004718081605,-199.085978084874,-190.727912539946,-185.510761397818,-181.091824822934,-172.790904464213,1000,0.999031308809895,-185.836229248531,6.78004718081605,-199.085978084874,-190.727912539946,-185.510761397818,-181.091824822934,-172.790904464213
"dH_adj[168]",-194.788082135054,0.227112741813494,7.18193549776401,-208.82321182758,-199.969720689701,-194.443322128513,-189.762452423161,-180.969493761002,1000,0.999031308809895,-194.788082135054,7.18193549776401,-208.82321182758,-199.969720689701,-194.443322128513,-189.762452423161,-180.969493761002
"dH_adj[169]",-185.836229248531,0.214403917347822,6.78004718081605,-199.085978084874,-190.727912539946,-185.510761397818,-181.091824822934,-172.790904464213,1000,0.999031308809895,-185.836229248531,6.78004718081605,-199.085978084874,-190.727912539946,-185.510761397818,-181.091824822934,-172.790904464213
"dH_adj[170]",-200.177232865228,0.234763646214742,7.42387833844552,-214.685173702911,-205.533428870535,-199.820858689308,-194.982301280729,-185.893128123552,1000,0.999031308809895,-200.177232865228,7.42387833844552,-214.685173702911,-205.533428870535,-199.820858689308,-194.982301280729,-185.893128123552
"dH_adj[171]",-168.676632153708,0.190042669442592,6.00967688057072,-180.420902824928,-173.01250699344,-168.388144984574,-164.471301891515,-157.113558230318,1000,0.999031308809896,-168.676632153708,6.00967688057072,-180.420902824928,-173.01250699344,-168.388144984574,-164.471301891515,-157.113558230318
"dH_adj[172]",-191.65380618738,0.222663052642893,7.04122397117518,-205.413953665776,-196.7339238816,-191.315800865121,-186.726640744492,-178.105957458096,1000,0.999031308809895,-191.65380618738,7.04122397117518,-205.413953665776,-196.7339238816,-191.315800865121,-186.726640744492,-178.105957458096
"dH_adj[173]",-207.528124656177,0.245199607866654,7.75389242238767,-222.680987809011,-213.122419945648,-207.155908558845,-202.102262483939,-192.609047797993,1000,0.999031308809895,-207.528124656177,7.75389242238767,-222.680987809011,-213.122419945648,-207.155908558845,-202.102262483939,-192.609047797993
"dH_adj[174]",-157.785067699014,0.163187500708801,4.63752754380167,-164.222173257105,-161.487658607786,-158.45919401342,-154.8652425071,-147.253252978155,807.605414556407,0.999099013216903,-157.785067699014,4.63752754380167,-164.222173257105,-161.487658607786,-158.45919401342,-154.8652425071,-147.253252978155
"dH_adj[175]",-157.927208932743,0.163376654872801,4.64290300234944,-164.371775879207,-161.634091594774,-158.60211664155,-155.003999308254,-147.383186557498,807.605414556407,0.999099013216903,-157.927208932743,4.64290300234944,-164.371775879207,-161.634091594774,-158.60211664155,-155.003999308254,-147.383186557498
"dH_adj[176]",-182.778234629749,0.196447107878828,5.58271233845247,-190.527300976774,-187.235458819882,-183.5897561264,-179.263313376761,-170.099907345846,807.605414556408,0.999099013216903,-182.778234629749,5.58271233845247,-190.527300976774,-187.235458819882,-183.5897561264,-179.263313376761,-170.099907345846
"dH_adj[177]",-160.888484635437,0.167317366622804,4.7548917220948,-167.488497173007,-164.684778823696,-161.579671394273,-157.894765998972,-150.090136127129,807.605414556407,0.999099013216903,-160.888484635437,4.7548917220948,-167.488497173007,-164.684778823696,-161.579671394273,-157.894765998972,-150.090136127129
"dH_adj[178]",-193.012403458258,0.210066207686839,5.96974535389242,-201.298689768145,-197.778633883035,-193.88018535181,-189.253803059883,-179.455125058492,807.605414556407,0.999099013216903,-193.012403458258,5.96974535389242,-201.298689768145,-197.778633883035,-193.88018535181,-189.253803059883,-179.455125058492
"dH_adj[179]",-150.796457040657,0.153887420978793,4.37323416520263,-156.866711003738,-154.288036747532,-151.432164796994,-148.043033117005,-140.864851993825,807.605414556407,0.999099013216903,-150.796457040657,4.37323416520263,-156.866711003738,-154.288036747532,-151.432164796994,-148.043033117005,-140.864851993825
"dH_adj[180]",-155.463427548102,0.160097982696798,4.54972838752131,-161.778663762766,-159.095919820312,-156.124791087285,-152.598881421577,-145.131004515564,807.605414556408,0.999099013216903,-155.463427548102,4.54972838752131,-161.778663762766,-159.095919820312,-156.124791087285,-152.598881421577,-145.131004515564
"dH_adj[181]",-184.412858817636,0.19862238076483,5.6445301117519,-192.247731130951,-188.919438170247,-185.233366349903,-180.859016590038,-171.594143508282,807.605414556407,0.999099013216903,-184.412858817636,5.6445301117519,-192.247731130951,-188.919438170247,-185.233366349903,-180.859016590038,-171.594143508282
"dH_adj[182]",-163.352266020078,0.170596038798807,4.84806633692293,-170.081609289448,-167.222950598158,-164.056996948538,-160.29988388565,-152.342318169063,807.605414556407,0.999099013216904,-163.352266020078,4.84806633692293,-170.081609289448,-167.222950598158,-164.056996948538,-160.29988388565,-152.342318169063
"dH_adj[183]",-164.844748974236,0.172582157520809,4.90450865167459,-171.652436821523,-168.760496961535,-165.557684543911,-161.756830297772,-153.706620752157,807.605414556407,0.999099013216903,-164.844748974236,4.90450865167459,-171.652436821523,-168.760496961535,-165.557684543911,-161.756830297772,-153.706620752157
"dH_adj[184]",-197.205569853272,0.215646255524844,6.12832138105184,-205.711967120166,-202.098406999187,-198.096402881665,-193.34712869394,-183.28816564909,807.605414556407,0.999099013216903,-197.205569853272,6.12832138105184,-205.711967120166,-202.098406999187,-198.096402881665,-193.34712869394,-183.28816564909
"dH_adj[185]",-173.610125054209,0.184246664300818,5.23599526212084,-180.87793185117,-177.790531159142,-174.37124661197,-170.313499702298,-161.719191478266,807.605414556407,0.999099013216903,-173.610125054209,5.23599526212084,-180.87793185117,-177.790531159142,-174.37124661197,-170.313499702298,-161.719191478266
"dH_adj[186]",-141.580967053874,0.141623926012783,4.02472526935508,-147.167474337434,-144.794298091128,-142.16601440652,-139.04696717549,-132.440824933131,807.605414556408,0.999099013216903,-141.580967053874,4.02472526935508,-147.167474337434,-144.794298091128,-142.16601440652,-139.04696717549,-132.440824933131
"dH_adj[187]",-180.669806329431,0.193641321112826,5.50297636999377,-188.308195415589,-185.06336951289,-181.469737142461,-177.20508749297,-168.172559252268,807.605414556407,0.999099013216903,-180.669806329431,5.50297636999377,-188.308195415589,-185.06336951289,-181.469737142461,-177.20508749297,-168.172559252268
"dH_adj[188]",-169.535409687302,0.178824244932814,5.08189878375124,-176.589323350902,-173.592785532146,-170.274131272224,-166.335804735869,-157.994428870453,807.605414556407,0.999099013216902,-169.535409687302,5.08189878375124,-176.589323350902,-173.592785532146,-170.274131272224,-166.335804735869,-157.994428870453
"dH_adj[189]",-180.409214067594,0.193294538478826,5.49312136265618,-188.033923941734,-184.794909036745,-181.207712324222,-176.950700024187,-167.93434769014,807.605414556407,0.999099013216903,-180.409214067594,5.49312136265618,-188.033923941734,-184.794909036745,-181.207712324222,-176.950700024187,-167.93434769014
"dH_adj[190]",-174.581423484693,0.185539217754819,5.27272756219732,-181.900216435537,-178.791156570228,-175.347884570863,-171.261671176853,-162.607070937105,807.605414556407,0.999099013216903,-174.581423484693,5.27272756219732,-181.900216435537,-178.791156570228,-175.347884570863,-171.261671176853,-162.607070937105
"dH_adj[191]",-151.625614237411,0.154990820268794,4.40459100673133,-157.739392966002,-155.14222917163,-152.265880127756,-148.852447790406,-141.622797873322,807.605414556407,0.999099013216903,-151.625614237411,4.40459100673133,-157.739392966002,-155.14222917163,-152.265880127756,-148.852447790406,-141.622797873322
"dH_adj[192]",-157.428165837217,0.169271234706218,5.08174595479775,-168.341833756793,-160.718268659416,-157.274296528025,-153.990171473566,-148.389804081704,901.279672592754,0.999034019465791,-157.428165837217,5.08174595479775,-168.341833756793,-160.718268659416,-157.274296528025,-153.990171473566,-148.389804081704
"dH_adj[193]",-179.143378834674,0.19691268294797,5.91157872603653,-191.839213626548,-182.970744866582,-178.964383162142,-175.143971048221,-168.629081672363,901.279672592754,0.999034019465791,-179.143378834674,5.91157872603653,-191.839213626548,-182.970744866582,-178.964383162142,-175.143971048221,-168.629081672363
"dH_adj[194]",-174.207501657312,0.19062976997163,5.72295738315288,-186.498249158895,-177.912747532473,-174.034217217885,-170.335703381343,-164.028685242554,901.279672592754,0.999034019465791,-174.207501657312,5.72295738315288,-186.498249158895,-177.912747532473,-174.034217217885,-170.335703381343,-164.028685242554
"dH_adj[195]",-167.842469694011,0.182527675758173,5.47972181766485,-179.610839215353,-171.390236224949,-167.676550142315,-164.135229526737,-158.096270543525,901.279672592754,0.999034019465792,-167.842469694011,5.47972181766485,-179.610839215353,-171.390236224949,-167.676550142315,-164.135229526737,-158.096270543525
"dH_adj[196]",-165.619340026995,0.179697838278213,5.39476636028026,-177.20525736397,-169.112103377415,-165.455992826939,-161.969575456937,-156.024242124737,901.279672592753,0.999034019465791,-165.619340026995,5.39476636028026,-177.20525736397,-169.112103377415,-165.455992826939,-161.969575456937,-156.024242124737
"dH_adj[197]",-163.528539506826,0.177036443505394,5.31486777535904,-174.942864908503,-166.969573675567,-163.367611542241,-159.932829367482,-154.075548730878,901.279672592753,0.999034019465791,-163.528539506826,5.31486777535904,-174.942864908503,-166.969573675567,-163.367611542241,-159.932829367482,-154.075548730878
"dH_adj[198]",-163.475607848087,0.176969066422538,5.31284502637369,-174.885589150137,-166.915332417292,-163.31474112997,-159.881266175344,-154.026214720906,901.279672592754,0.999034019465791,-163.475607848087,5.31284502637369,-174.885589150137,-166.915332417292,-163.31474112997,-159.881266175344,-154.026214720906
"dH_adj[199]",-162.483139246741,0.175705746118984,5.27491848289843,-173.81166868077,-165.898308824643,-162.323420899891,-158.914456322755,-153.101202033948,901.279672592754,0.999034019465792,-162.483139246741,5.27491848289843,-173.81166868077,-165.898308824643,-162.323420899891,-158.914456322755,-153.101202033948
"dH_adj[200]",-162.377275929264,0.175570991953272,5.27087298492773,-173.697117164037,-165.789826308094,-162.21768007535,-158.811329938479,-153.002534014005,901.279672592754,0.999034019465791,-162.377275929264,5.27087298492773,-173.697117164037,-165.789826308094,-162.21768007535,-158.811329938479,-153.002534014005
"dH_adj[201]",-162.297878441156,0.175469926328988,5.26783886144971,-173.611203526488,-165.708464420682,-162.138374456943,-158.733985150271,-152.928532999049,901.279672592753,0.999034019465791,-162.297878441156,5.26783886144971,-173.611203526488,-165.708464420682,-162.138374456943,-158.733985150271,-152.928532999049
"dH_adj[202]",-161.900891000618,0.174964598207566,5.2526682440596,-173.181635338741,-165.301654983622,-161.741846364912,-158.347261209236,-152.558527924265,901.279672592753,0.999034019465791,-161.900891000618,5.2526682440596,-173.181635338741,-165.301654983622,-161.741846364912,-158.347261209236,-152.558527924265
"dH_adj[203]",-159.042581428741,0.171326235733332,5.14343979885084,-170.088744386963,-162.372627036792,-158.886844102286,-155.562848833778,-149.894491385824,901.279672592754,0.999034019465791,-159.042581428741,5.14343979885084,-170.088744386963,-162.372627036792,-158.886844102286,-155.562848833778,-149.894491385824
"dH_adj[204]",-156.700355529564,0.168344799816946,5.05393315624922,-167.554292079257,-159.97245135814,-156.547328359301,-153.281177581668,-147.711461444601,901.279672592754,0.999034019465791,-156.700355529564,5.05393315624922,-167.554292079257,-159.97245135814,-156.547328359301,-153.281177581668,-147.711461444601
"dH_adj[205]",-155.469694463894,0.166778282640539,5.00690424233989,-166.222630697241,-158.711342103255,-155.318091274003,-152.082333364457,-146.564445712772,901.279672592753,0.999034019465791,-155.469694463894,5.00690424233989,-166.222630697241,-158.711342103255,-155.318091274003,-152.082333364457,-146.564445712772
"dH_adj[206]",-151.910040413732,0.162247173818461,4.87087437307528,-162.370835947111,-155.063617484286,-151.762556048789,-148.61470869317,-143.246733542213,901.279672592754,0.999034019465791,-151.910040413732,4.87087437307528,-162.370835947111,-155.063617484286,-151.762556048789,-148.61470869317,-143.246733542213
"dH_adj[207]",-151.486587143825,0.161708157155611,4.8546923811925,-161.912629880181,-154.629687418089,-151.339592750622,-148.202203156065,-142.852061462444,901.279672592754,0.999034019465791,-151.486587143825,4.8546923811925,-161.912629880181,-154.629687418089,-151.339592750622,-148.202203156065,-142.852061462444
"dH_adj[208]",-211.2545071069,0.535703560111994,16.9404340061483,-244.358389345208,-222.749988392496,-210.291533647663,-198.750332290541,-181.249786356271,1000,1.00055524828655,-211.2545071069,16.9404340061483,-244.358389345208,-222.749988392496,-210.291533647663,-198.750332290541,-181.249786356271
"dH_adj[209]",-210.688619180169,0.534057174468882,16.8883707207559,-243.690762769518,-222.148771233782,-209.72860524145,-198.222873628481,-180.776112379844,1000,1.00055524828655,-210.688619180169,16.8883707207559,-243.690762769518,-222.148771233782,-209.72860524145,-198.222873628481,-180.776112379844
"dH_adj[210]",-183.898293385732,0.456113812048932,14.4235851833658,-212.083915146725,-193.685885219944,-183.078389378929,-173.251870127273,-158.351389127393,1000,1.00055524828655,-183.898293385732,14.4235851833658,-212.083915146725,-193.685885219944,-183.078389378929,-173.251870127273,-158.351389127393
"dH_adj[211]",-212.967062674637,0.540686042979306,17.097993948783,-246.37883819269,-224.569461372813,-211.995132771726,-200.346588767827,-182.683273390197,1000,1.00055524828655,-212.967062674637,17.097993948783,-246.37883819269,-224.569461372813,-211.995132771726,-200.346588767827,-182.683273390197
"dH_adj[212]",-193.354578477154,0.483625782664089,15.293590084001,-223.240306608911,-203.732540372132,-192.485219324844,-182.065981980117,-166.26673057559,1000,1.00055524828655,-193.354578477154,15.293590084001,-223.240306608911,-203.732540372132,-192.485219324844,-182.065981980117,-166.26673057559
"dH_adj[213]",-202.855538931212,0.511267731093177,16.1677052440093,-234.449405432337,-213.826660036851,-201.936490987039,-190.921735306282,-174.219467337715,1000,1.00055524828655,-202.855538931212,16.1677052440093,-234.449405432337,-213.826660036851,-201.936490987039,-190.921735306282,-174.219467337715
"dH_adj[214]",-197.330685751814,0.495193808103848,15.6594031682051,-227.931261759153,-207.956881987305,-196.440532073756,-185.772073105644,-169.594913515225,1000,1.00055524828655,-197.330685751814,15.6594031682051,-227.931261759153,-207.956881987305,-196.440532073756,-185.772073105644,-169.594913515225
"dH_adj[215]",-195.424536945985,0.48964808804284,15.4840321016203,-225.682414346303,-205.93172945269,-194.544352179147,-183.995370243968,-167.999380120943,1000,1.00055524828655,-195.424536945985,15.4840321016203,-225.682414346303,-205.93172945269,-194.544352179147,-183.995370243968,-167.999380120943
"dH_adj[216]",-185.938468279472,0.462049465551729,14.6112870280697,-214.490884643291,-195.853431292148,-185.107894422378,-175.15349740891,-160.059108463461,1000,1.00055524828655,-185.938468279472,14.6112870280697,-214.490884643291,-195.853431292148,-185.107894422378,-175.15349740891,-160.059108463461
"dH_adj[217]",-191.62713112187,0.478599973858801,15.1346600549086,-221.202288641016,-201.897245887638,-190.766806295354,-180.455845011724,-164.820778437022,1000,1.00055524828655,-191.62713112187,15.1346600549086,-221.202288641016,-201.897245887638,-190.766806295354,-180.455845011724,-164.820778437022
"dH_adj[218]",-166.757845920809,0.406245657437835,12.8466156705608,-191.861857551485,-175.475333912591,-166.027584232869,-157.275424863298,-144.004053683495,1000,1.00055524828655,-166.757845920809,12.8466156705608,-191.861857551485,-175.475333912591,-166.027584232869,-157.275424863298,-144.004053683495
"dH_adj[219]",-184.017427686097,0.456460419552745,14.4345458750273,-212.224468110028,-193.812457253357,-183.196900622342,-173.362914056128,-158.451109964535,1000,1.00055524828655,-184.017427686097,14.4345458750273,-212.224468110028,-193.812457253357,-183.196900622342,-173.362914056128,-158.451109964535
"dH_adj[220]",-159.96719080004,0.386489029720493,12.2218562458527,-183.850338643206,-168.260728008028,-159.272443358322,-150.945920918579,-138.319965966365,1000,1.00055524828655,-159.96719080004,12.2218562458527,-183.850338643206,-168.260728008028,-159.272443358322,-150.945920918579,-138.319965966365
"dH_adj[221]",-183.466431546911,0.454857359847609,14.3838526760927,-211.574410654751,-193.22706159882,-182.648786121556,-172.849335885175,-157.989901092751,1000,1.00055524828655,-183.466431546911,14.3838526760927,-211.574410654751,-193.22706159882,-182.648786121556,-172.849335885175,-157.989901092751
"dH_adj[222]",-185.700199678743,0.461356250544103,14.5893656447466,-214.209778716685,-195.600287225322,-184.870871935552,-174.931409551201,-159.859666789175,1000,1.00055524828655,-185.700199678743,14.5893656447466,-214.209778716685,-195.600287225322,-184.870871935552,-174.931409551201,-159.859666789175
"dH_adj[223]",-167.279058484903,0.407762065267017,12.8945686965801,-192.476776765937,-176.029086558775,-166.546070922801,-157.761242052038,-144.440332345995,1000,1.00055524828655,-167.279058484903,12.8945686965801,-192.476776765937,-176.029086558775,-166.546070922801,-157.761242052038,-144.440332345995
"dH_adj[224]",-201.679087715114,0.507844981993023,16.0594684138515,-233.061444919718,-212.576761206894,-200.766192458334,-189.825176508842,-173.234724070932,1000,1.00055524828655,-201.679087715114,16.0594684138515,-233.061444919718,-212.576761206894,-200.766192458334,-189.825176508842,-173.234724070932
"dH_adj[225]",-194.188518579704,0.48605203519078,15.3703149256318,-224.224177352033,-204.618544606026,-193.314798028736,-182.8432894821,-166.964776435588,1000,1.00055524828655,-194.188518579704,15.3703149256318,-224.224177352033,-204.618544606026,-193.314798028736,-182.8432894821,-166.964776435588
"dH_adj[226]",-168.023647862181,0.409928362165848,12.9630730194647,-193.355232786581,-176.820161767609,-167.286766194133,-158.45526660738,-145.063587578136,1000,1.00055524828655,-168.023647862181,12.9630730194647,-193.355232786581,-176.820161767609,-167.286766194133,-158.45526660738,-145.063587578136
"dH_adj[227]",-194.858649019254,0.488001702399728,15.431968816228,-225.014787770613,-205.330512293977,-193.981423772934,-183.467911581908,-167.525706144516,1000,1.00055524828655,-194.858649019254,15.431968816228,-225.014787770613,-205.330512293977,-193.981423772934,-183.467911581908,-167.525706144516
"dH_adj[228]",-235.006908242045,0.604808431184712,19.125721906169,-272.381136403771,-247.985287554292,-233.91971280315,-220.889715605953,-201.131628261585,1000,1.00055524828655,-235.006908242045,19.125721906169,-272.381136403771,-247.985287554292,-233.91971280315,-220.889715605953,-201.131628261585
"dH_adj[229]",-188.455180374669,0.469371549069779,14.8428316394199,-217.46006599307,-198.527265498006,-187.61144443948,-177.499300405966,-162.165711148099,1000,1.00055524828655,-188.455180374669,14.8428316394199,-217.46006599307,-198.527265498006,-187.61144443948,-177.499300405966,-162.165711148099
"dH_adj[230]",-178.984003495702,0.441816252516645,13.971456652327,-206.28610541047,-188.464788841641,-178.189800588138,-168.671308062015,-154.237904595259,1000,1.00055524828655,-178.984003495702,13.971456652327,-206.28610541047,-188.464788841641,-178.189800588138,-168.671308062015,-154.237904595259
"dH_adj[231]",-204.16601623522,0.51508041363512,16.2882728522863,-235.995488028671,-215.218952404398,-203.240114664583,-192.143218523684,-175.316396546284,1000,1.00055524828655,-204.16601623522,16.2882728522863,-235.995488028671,-215.218952404398,-203.240114664583,-192.143218523684,-175.316396546284
"dH_adj[232]",-178.358548418789,0.439996563121627,13.9139130211039,-205.548202353129,-187.800285666221,-177.56761656022,-168.088327435528,-153.71437020026,1000,1.00055524828655,-178.358548418789,13.9139130211039,-205.548202353129,-187.800285666221,-177.56761656022,-168.088327435528,-153.71437020026
"dH_adj[233]",-176.526858550687,0.434667472750502,13.7453923868076,-203.387200542343,-185.85424065249,-175.745506192743,-166.381027029386,-152.181162329192,1000,1.00055524828655,-176.526858550687,13.7453923868076,-203.387200542343,-185.85424065249,-175.745506192743,-166.381027029386,-152.181162329192
"dH_adj[234]",-167.219491334721,0.40758876151511,12.8890883507493,-192.406500284285,-175.965800542068,-166.486815301095,-157.705720087611,-144.390471927423,1000,1.00055524828655,-167.219491334721,12.8890883507493,-192.406500284285,-175.965800542068,-166.486815301095,-157.705720087611,-144.390471927423
"dH_adj[235]",-228.112010608457,0.584748521901535,18.491371876257,-264.246633652602,-240.659931120491,-227.060874590616,-214.463048223485,-195.360284811955,1000,1.00055524828655,-228.112010608457,18.491371876257,-264.246633652602,-240.659931120491,-227.060874590616,-214.463048223485,-195.360284811955
"dH_adj[236]",-188.425396799578,0.469284897193826,14.8400914665045,-217.424927752244,-198.495622489653,-187.581816628627,-177.471539423753,-162.140780938813,1000,1.00055524828655,-188.425396799578,14.8400914665045,-217.424927752244,-198.495622489653,-187.581816628627,-177.471539423753,-162.140780938813
"dH_adj[237]",-189.378471202493,0.47205775722433,14.9277769997969,-218.549351458669,-199.50819875696,-188.529906575932,-178.359890854591,-162.938547635954,1000,1.00055524828655,-189.378471202493,14.9277769997969,-218.549351458669,-199.50819875696,-188.529906575932,-178.359890854591,-162.938547635954
"dH_adj[238]",-176.422616037868,0.434364191184665,13.7358017816037,-203.264216699453,-185.743490123253,-175.641808854757,-166.283863591639,-152.093906596692,1000,1.00055524828655,-176.422616037868,13.7358017816037,-203.264216699453,-185.743490123253,-175.641808854757,-166.283863591639,-152.093906596692
"dH_adj[239]",-175.186597671588,0.430768138332605,13.6220846056152,-201.805979705182,-184.430305276589,-174.412254704346,-165.131782829771,-151.059302911337,1000,1.00055524828655,-175.186597671588,13.6220846056152,-201.805979705182,-184.430305276589,-174.412254704346,-165.131782829771,-151.059302911337
"dH_adj[240]",-174.218631481128,0.427951952364125,13.5330289858651,-200.663986878344,-183.401907505105,-173.449350851614,-164.229550907826,-150.249071109553,1000,1.00055524828655,-174.218631481128,13.5330289858651,-200.663986878344,-183.401907505105,-173.449350851614,-164.229550907826,-150.249071109553
"dH_adj[241]",-172.163564799842,0.42197297292335,13.3439570547035,-198.239448261365,-181.218539928724,-171.405031902738,-162.314043135082,-148.528886668843,1000,1.00055524828655,-172.163564799842,13.3439570547035,-198.239448261365,-181.218539928724,-171.405031902738,-162.314043135082,-148.528886668843
